Gender,Age,MonthlyCharges,TotalCharges,TenureMonths,SupportTickets,Churn,ChargesPerMonth,TicketsPerMonth,HighSupport,ShortTenure,IsMonthly,ChargeToAge,Country_Egypt,Country_Kuwait,Country_Saudi Arabia,Country_UAE,SubscriptionType_Basic,SubscriptionType_Premium,SubscriptionType_Standard,ContractType_Monthly,ContractType_Yearly,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Visa,TenureBucket_0-6,TenureBucket_13-24,TenureBucket_25+,TenureBucket_7-12
1,20,310,10230,33,1,1,300.88235294117646,0.029411764705882353,0,0,1,15.5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,25,129,3354,26,0,0,124.22222222222223,0.0,0,0,1,5.16,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
0,19,283,9905,35,4,0,275.1388888888889,0.1111111111111111,1,0,1,14.894736842105264,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,51,314,314,1,4,0,157.0,2.0,1,1,0,6.1568627450980395,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,60,154,3850,25,0,0,148.07692307692307,0.0,0,0,1,2.566666666666667,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
0,32,284,4260,15,6,1,266.25,0.375,1,0,1,8.875,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,34,301,9331,31,2,0,291.59375,0.0625,0,0,0,8.852941176470589,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,53,231,3465,15,4,0,216.5625,0.25,1,0,1,4.3584905660377355,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1,58,128,3072,24,7,0,122.88,0.28,1,0,1,2.206896551724138,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,48,286,8294,29,0,0,276.46666666666664,0.0,0,0,0,5.958333333333333,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,28,167,3173,19,3,1,158.65,0.15,1,0,1,5.964285714285714,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
1,59,212,7632,36,7,1,206.27027027027026,0.1891891891891892,1,0,1,3.593220338983051,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
0,48,167,334,2,3,0,111.33333333333333,1.0,1,1,1,3.4791666666666665,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1,29,311,9641,31,3,0,301.28125,0.09375,1,0,1,10.724137931034482,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,18,203,3045,15,3,1,190.3125,0.1875,1,0,1,11.277777777777779,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,42,205,820,4,3,0,164.0,0.6,1,1,1,4.880952380952381,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
0,33,114,684,6,2,1,97.71428571428571,0.2857142857142857,0,1,1,3.4545454545454546,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
0,38,104,1352,13,1,0,96.57142857142857,0.07142857142857142,0,0,1,2.736842105263158,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,51,202,7272,36,8,1,196.54054054054055,0.21621621621621623,1,0,1,3.9607843137254903,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
1,19,158,2844,18,3,0,149.68421052631578,0.15789473684210525,1,0,1,8.31578947368421,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,37,154,5390,35,2,0,149.72222222222223,0.05555555555555555,0,0,1,4.162162162162162,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0,50,216,3240,15,3,0,202.5,0.1875,1,0,0,4.32,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,50,124,4340,35,4,0,120.55555555555556,0.1111111111111111,1,0,0,2.48,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,51,257,7196,28,2,0,248.13793103448276,0.06896551724137931,0,0,1,5.03921568627451,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1,60,100,3200,32,6,0,96.96969696969697,0.18181818181818182,1,0,0,1.6666666666666667,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,31,189,3402,18,1,0,179.05263157894737,0.05263157894736842,0,0,0,6.096774193548387,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,49,110,3410,31,5,1,106.5625,0.15625,1,0,1,2.2448979591836733,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,33,111,3552,32,2,0,107.63636363636364,0.06060606060606061,0,0,1,3.3636363636363638,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1,38,261,3132,12,5,0,240.92307692307693,0.38461538461538464,1,0,0,6.868421052631579,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1,45,302,7248,24,8,1,289.92,0.32,1,0,0,6.711111111111111,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,34,89,2225,25,0,0,85.57692307692308,0.0,0,0,1,2.6176470588235294,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,35,156,156,1,7,1,78.0,3.5,1,1,0,4.457142857142857,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
0,65,314,10048,32,5,0,304.4848484848485,0.15151515151515152,1,0,0,4.8307692307692305,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,39,306,2142,7,0,0,267.75,0.0,0,0,0,7.846153846153846,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,25,120,1800,15,5,1,112.5,0.3125,1,0,1,4.8,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,33,80,560,7,3,0,70.0,0.375,1,0,0,2.4242424242424243,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1,41,127,3810,30,1,0,122.90322580645162,0.03225806451612903,0,0,0,3.097560975609756,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1,28,282,3102,11,7,0,258.5,0.5833333333333334,1,0,1,10.071428571428571,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
0,19,187,748,4,3,0,149.6,0.6,1,1,0,9.842105263157896,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,47,181,4706,26,7,0,174.2962962962963,0.25925925925925924,1,0,0,3.851063829787234,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1,34,257,6682,26,6,0,247.4814814814815,0.2222222222222222,1,0,1,7.5588235294117645,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,65,261,1305,5,1,0,217.5,0.16666666666666666,0,1,0,4.015384615384615,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,27,264,6072,23,2,0,253.0,0.08333333333333333,0,0,1,9.777777777777779,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1,30,264,8712,33,0,1,256.2352941176471,0.0,0,0,0,8.8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,63,81,1701,21,7,0,77.31818181818181,0.3181818181818182,1,0,0,1.2857142857142858,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,65,127,3683,29,6,0,122.76666666666667,0.2,1,0,1,1.9538461538461538,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,36,314,7850,25,8,0,301.9230769230769,0.3076923076923077,1,0,0,8.722222222222221,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,28,197,5713,29,3,0,190.43333333333334,0.1,1,0,1,7.035714285714286,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,46,281,3372,12,3,0,259.38461538461536,0.23076923076923078,1,0,1,6.108695652173913,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1,18,259,1813,7,1,0,226.625,0.125,0,0,1,14.38888888888889,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1,62,93,930,10,1,0,84.54545454545455,0.09090909090909091,0,0,0,1.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,35,102,1734,17,0,1,96.33333333333333,0.0,0,0,0,2.914285714285714,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0,29,160,2560,16,3,0,150.58823529411765,0.17647058823529413,1,0,1,5.517241379310345,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,42,204,4488,22,2,0,195.1304347826087,0.08695652173913043,0,0,0,4.857142857142857,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,57,126,3402,27,2,0,121.5,0.07142857142857142,0,0,1,2.210526315789474,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,58,168,2688,16,8,0,158.11764705882354,0.47058823529411764,1,0,0,2.896551724137931,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,63,270,540,2,0,0,180.0,0.0,0,1,0,4.285714285714286,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,44,205,2050,10,8,0,186.36363636363637,0.7272727272727273,1,0,1,4.659090909090909,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,27,80,1440,18,1,1,75.78947368421052,0.05263157894736842,0,0,1,2.962962962962963,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,23,239,3107,13,7,1,221.92857142857142,0.5,1,0,0,10.391304347826088,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
0,52,276,2760,10,8,1,250.9090909090909,0.7272727272727273,1,0,0,5.3076923076923075,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,35,310,620,2,4,0,206.66666666666666,1.3333333333333333,1,1,1,8.857142857142858,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,58,254,1016,4,7,0,203.2,1.4,1,1,0,4.379310344827586,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,65,94,3196,34,6,1,91.31428571428572,0.17142857142857143,1,0,1,1.4461538461538461,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,36,299,1794,6,1,0,256.2857142857143,0.14285714285714285,0,1,0,8.305555555555555,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
0,38,244,7320,30,6,0,236.1290322580645,0.1935483870967742,1,0,1,6.421052631578948,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,65,244,3172,13,1,0,226.57142857142858,0.07142857142857142,0,0,1,3.753846153846154,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,58,205,5125,25,5,0,197.1153846153846,0.19230769230769232,1,0,1,3.5344827586206895,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0,30,231,693,3,3,1,173.25,0.75,1,1,1,7.7,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1,28,194,6790,35,8,1,188.61111111111111,0.2222222222222222,1,0,1,6.928571428571429,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1,39,183,3111,17,7,0,172.83333333333334,0.3888888888888889,1,0,0,4.6923076923076925,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,59,320,8960,28,8,1,308.9655172413793,0.27586206896551724,1,0,1,5.423728813559322,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,46,149,298,2,2,0,99.33333333333333,0.6666666666666666,0,1,1,3.239130434782609,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
1,22,313,10955,35,4,0,304.30555555555554,0.1111111111111111,1,0,0,14.227272727272727,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,59,285,6270,22,8,1,272.60869565217394,0.34782608695652173,1,0,1,4.830508474576271,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,42,80,80,1,5,1,40.0,2.5,1,1,0,1.9047619047619047,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
0,60,259,3626,14,2,0,241.73333333333332,0.13333333333333333,0,0,1,4.316666666666666,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,26,296,296,1,0,1,148.0,0.0,0,1,0,11.384615384615385,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,42,101,3333,33,0,0,98.02941176470588,0.0,0,0,1,2.4047619047619047,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,29,179,4654,26,5,0,172.37037037037038,0.18518518518518517,1,0,0,6.172413793103448,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,32,291,4365,15,7,1,272.8125,0.4375,1,0,0,9.09375,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,22,122,3660,30,0,0,118.06451612903226,0.0,0,0,0,5.545454545454546,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
0,18,95,3040,32,7,1,92.12121212121212,0.21212121212121213,1,0,1,5.277777777777778,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,53,192,6528,34,8,1,186.5142857142857,0.22857142857142856,1,0,0,3.6226415094339623,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,37,108,1296,12,4,0,99.6923076923077,0.3076923076923077,1,0,1,2.918918918918919,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,29,143,1287,9,1,1,128.7,0.1,0,0,1,4.931034482758621,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,41,156,1404,9,6,1,140.4,0.6,1,0,0,3.8048780487804876,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,50,145,290,2,2,0,96.66666666666667,0.6666666666666666,0,1,1,2.9,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
0,24,207,621,3,3,1,155.25,0.75,1,1,1,8.625,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
0,43,127,1016,8,7,0,112.88888888888889,0.7777777777777778,1,0,1,2.953488372093023,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
1,49,194,5432,28,4,1,187.31034482758622,0.13793103448275862,1,0,0,3.9591836734693877,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,48,165,330,2,0,0,110.0,0.0,0,1,1,3.4375,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
1,62,261,7047,27,8,0,251.67857142857142,0.2857142857142857,1,0,0,4.209677419354839,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,49,173,5709,33,6,0,167.91176470588235,0.17647058823529413,1,0,1,3.5306122448979593,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1,43,238,4998,21,0,0,227.1818181818182,0.0,0,0,0,5.534883720930233,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,47,144,3456,24,6,1,138.24,0.24,1,0,1,3.0638297872340425,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,62,153,1224,8,7,0,136.0,0.7777777777777778,1,0,1,2.467741935483871,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,35,243,7533,31,7,0,235.40625,0.21875,1,0,1,6.942857142857143,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,40,123,123,1,4,0,61.5,2.0,1,1,1,3.075,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,47,189,4158,22,6,1,180.7826086956522,0.2608695652173913,1,0,1,4.0212765957446805,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,60,312,6864,22,2,0,298.4347826086956,0.08695652173913043,0,0,0,5.2,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1,63,280,5600,20,5,0,266.6666666666667,0.23809523809523808,1,0,0,4.444444444444445,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,43,300,6300,21,6,0,286.3636363636364,0.2727272727272727,1,0,0,6.976744186046512,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,61,299,8073,27,4,0,288.32142857142856,0.14285714285714285,1,0,0,4.901639344262295,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,59,100,600,6,7,1,85.71428571428571,1.0,1,1,0,1.694915254237288,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,20,165,2640,16,0,0,155.2941176470588,0.0,0,0,0,8.25,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1,30,164,4592,28,3,0,158.3448275862069,0.10344827586206896,1,0,0,5.466666666666667,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
0,54,281,4777,17,8,0,265.3888888888889,0.4444444444444444,1,0,1,5.203703703703703,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,51,99,1188,12,5,1,91.38461538461539,0.38461538461538464,1,0,0,1.9411764705882353,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
1,32,153,2448,16,1,0,144.0,0.058823529411764705,0,0,1,4.78125,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,30,267,801,3,3,1,200.25,0.75,1,1,1,8.9,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,43,202,6262,31,7,1,195.6875,0.21875,1,0,0,4.6976744186046515,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,56,258,9288,36,1,0,251.02702702702703,0.02702702702702703,0,0,0,4.607142857142857,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,60,143,1716,12,1,0,132.0,0.07692307692307693,0,0,1,2.3833333333333333,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,41,117,2574,22,6,0,111.91304347826087,0.2608695652173913,1,0,1,2.8536585365853657,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,54,243,7776,32,3,1,235.63636363636363,0.09090909090909091,1,0,0,4.5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,57,219,657,3,8,1,164.25,2.0,1,1,0,3.8421052631578947,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,62,291,9312,32,4,0,282.1818181818182,0.12121212121212122,1,0,1,4.693548387096774,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,63,260,5460,21,6,1,248.1818181818182,0.2727272727272727,1,0,1,4.126984126984127,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
0,31,220,7480,34,7,1,213.71428571428572,0.2,1,0,1,7.096774193548387,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0,40,115,3450,30,2,1,111.29032258064517,0.06451612903225806,0,0,0,2.875,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
0,45,167,2004,12,0,0,154.15384615384616,0.0,0,0,0,3.7111111111111112,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0,48,193,5404,28,4,0,186.3448275862069,0.13793103448275862,1,0,1,4.020833333333333,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0,50,283,9622,34,8,0,274.9142857142857,0.22857142857142856,1,0,1,5.66,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1,60,287,5166,18,7,0,271.89473684210526,0.3684210526315789,1,0,1,4.783333333333333,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,52,181,4163,23,3,1,173.45833333333334,0.125,1,0,1,3.480769230769231,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,22,212,6360,30,7,0,205.16129032258064,0.22580645161290322,1,0,0,9.636363636363637,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1,40,117,117,1,3,1,58.5,1.5,1,1,1,2.925,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
0,62,295,2360,8,3,0,262.22222222222223,0.3333333333333333,1,0,0,4.758064516129032,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,23,219,876,4,8,0,175.2,1.6,1,1,1,9.521739130434783,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
1,28,155,4495,29,2,0,149.83333333333334,0.06666666666666667,0,0,0,5.535714285714286,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1,18,107,3745,35,5,1,104.02777777777777,0.1388888888888889,1,0,1,5.944444444444445,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,46,147,4410,30,1,0,142.25806451612902,0.03225806451612903,0,0,0,3.1956521739130435,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
0,48,126,2646,21,0,0,120.27272727272727,0.0,0,0,0,2.625,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,34,231,4620,20,3,0,220.0,0.14285714285714285,1,0,1,6.794117647058823,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,46,274,1096,4,3,0,219.2,0.6,1,1,0,5.956521739130435,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,42,100,1300,13,3,0,92.85714285714286,0.21428571428571427,1,0,1,2.380952380952381,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,52,212,1696,8,2,0,188.44444444444446,0.2222222222222222,0,0,1,4.076923076923077,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
0,30,233,5592,24,0,0,223.68,0.0,0,0,1,7.766666666666667,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,25,199,5970,30,1,0,192.58064516129033,0.03225806451612903,0,0,0,7.96,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1,20,287,6888,24,6,1,275.52,0.24,1,0,1,14.35,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
0,32,263,8416,32,7,1,255.03030303030303,0.21212121212121213,1,0,0,8.21875,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,19,86,1118,13,4,0,79.85714285714286,0.2857142857142857,1,0,1,4.526315789473684,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,27,243,1701,7,1,0,212.625,0.125,0,0,0,9.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1,18,204,6324,31,6,0,197.625,0.1875,1,0,1,11.333333333333334,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0,36,150,900,6,6,0,128.57142857142858,0.8571428571428571,1,1,1,4.166666666666667,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
1,35,89,89,1,6,0,44.5,3.0,1,1,1,2.5428571428571427,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,34,240,2400,10,6,0,218.1818181818182,0.5454545454545454,1,0,1,7.0588235294117645,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1,39,215,1290,6,4,0,184.28571428571428,0.5714285714285714,1,1,0,5.512820512820513,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
0,22,295,2950,10,3,0,268.1818181818182,0.2727272727272727,1,0,0,13.409090909090908,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1,59,247,7163,29,3,0,238.76666666666668,0.1,1,0,1,4.186440677966102,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
0,59,164,1804,11,5,0,150.33333333333334,0.4166666666666667,1,0,0,2.7796610169491527,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1,48,187,561,3,1,0,140.25,0.25,0,1,0,3.8958333333333335,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,29,166,3154,19,5,1,157.7,0.25,1,0,1,5.724137931034483,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
0,55,85,1785,21,6,0,81.13636363636364,0.2727272727272727,1,0,0,1.5454545454545454,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0,26,287,1722,6,2,0,246.0,0.2857142857142857,0,1,1,11.038461538461538,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
1,54,128,4096,32,8,1,124.12121212121212,0.24242424242424243,1,0,1,2.3703703703703702,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,65,160,3040,19,5,0,152.0,0.25,1,0,0,2.4615384615384617,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,53,114,2736,24,0,1,109.44,0.0,0,0,0,2.150943396226415,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,63,184,184,1,1,1,92.0,0.5,0,1,0,2.9206349206349205,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,25,106,106,1,0,1,53.0,0.0,0,1,1,4.24,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0,42,84,2688,32,7,0,81.45454545454545,0.21212121212121213,1,0,0,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,53,243,8748,36,7,0,236.43243243243242,0.1891891891891892,1,0,1,4.584905660377358,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,47,209,7315,35,4,0,203.19444444444446,0.1111111111111111,1,0,1,4.446808510638298,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
1,46,317,3487,11,0,1,290.5833333333333,0.0,0,0,0,6.891304347826087,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,62,307,4605,15,8,0,287.8125,0.5,1,0,0,4.951612903225806,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,50,233,6524,28,2,0,224.9655172413793,0.06896551724137931,0,0,1,4.66,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,40,88,3080,35,7,0,85.55555555555556,0.19444444444444445,1,0,1,2.2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1,42,114,684,6,1,0,97.71428571428571,0.14285714285714285,0,1,1,2.7142857142857144,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,55,121,3630,30,0,0,117.09677419354838,0.0,0,0,0,2.2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,32,289,2890,10,6,1,262.72727272727275,0.5454545454545454,1,0,0,9.03125,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1,33,269,7801,29,7,1,260.03333333333336,0.23333333333333334,1,0,1,8.151515151515152,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,23,217,4991,23,5,0,207.95833333333334,0.20833333333333334,1,0,0,9.434782608695652,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,49,309,1854,6,7,0,264.85714285714283,1.0,1,1,1,6.3061224489795915,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,54,97,2134,22,5,0,92.78260869565217,0.21739130434782608,1,0,1,1.7962962962962963,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,61,296,6512,22,7,1,283.1304347826087,0.30434782608695654,1,0,0,4.852459016393443,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
0,44,105,1155,11,4,0,96.25,0.3333333333333333,1,0,1,2.3863636363636362,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,50,99,2376,24,5,0,95.04,0.2,1,0,1,1.98,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,28,126,630,5,4,0,105.0,0.6666666666666666,1,1,1,4.5,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
1,46,242,5082,21,2,0,231.0,0.09090909090909091,0,0,1,5.260869565217392,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,29,173,2768,16,6,1,162.8235294117647,0.35294117647058826,1,0,0,5.9655172413793105,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1,43,281,9554,34,3,0,272.9714285714286,0.08571428571428572,1,0,0,6.534883720930233,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,54,206,5356,26,2,0,198.37037037037038,0.07407407407407407,0,0,0,3.814814814814815,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1,51,146,3358,23,8,0,139.91666666666666,0.3333333333333333,1,0,1,2.8627450980392157,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
1,39,298,2980,10,3,1,270.90909090909093,0.2727272727272727,1,0,1,7.641025641025641,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
